Om,H0,alpha,beta,chi2
0.43518014963206053,73.23902694036948,0.06208770884022883,2.67050190363155,1900.7438268857525
0.30563436324913085,74.19088777227526,0.17798876729489538,3.315723411478147,1540.303296770906
0.4291995462601713,75.57030259351271,0.22968628396611845,3.5459806293221177,2042.189230514949
0.42392710197037836,74.61070369410734,0.24818402808293066,3.6829787745542344,2296.8889221751533
0.20462164145913234,73.71089917734415,0.0550002256720322,3.755508411685933,2152.409705590231
0.2598135328390644,73.0502475340703,0.13217019229330396,2.10444667601672,1652.6970898144639
0.39997074534132027,72.74011069320787,0.10212065685778063,3.4135123052991765,1604.567519571209
0.36627297947404713,72.62298955963783,0.0897559494125715,3.1468172972147874,1642.3434844511123
0.25572198951508907,74.83499321155826,0.18494500936579006,2.812054991831781,1583.5895020338266
0.3953674635593459,72.13874620033687,0.12856666021499508,2.857883484242075,1476.9275577935043
0.279138971923773,71.88619885258342,0.21153481112126998,3.3342207907147365,1763.807956089303
0.3505362404902346,75.35608168164673,0.1854240514928353,2.524284862109357,1617.151767420294
0.4336644360260991,75.22916856629416,0.11846374696649527,2.3442117091998096,1589.8268524856412
0.25990454539402374,74.4195113697038,0.08198041955489438,2.378371970237916,1809.987327953845
0.21384187369338345,73.92771549815555,0.0696338054652762,4.087523509556867,2092.2443305018396
0.36503469845919057,72.18325933879434,0.11727388782421733,3.08086457311426,1498.4745227966644
0.382105349494278,74.59781746208486,0.13153844477966992,2.6611195885158523,1487.100052645267
0.27814470444827777,74.71287254455612,0.06850474892954524,2.1698616527324823,1976.6389748445847
0.317102738339912,73.03100050600614,0.14675758434082753,4.182701764211182,1710.3697729636897
0.32527253705707593,72.32752839744447,0.21115352890172528,4.355209409871012,2076.288520281415
0.4039867885527047,70.7110568871415,0.10560543859196175,3.8550830639486637,1706.3578784420458
0.3732697890998038,73.47343582464553,0.0654763163492773,4.0971623819406195,2088.464994546712
0.2682459763979459,73.12510772693712,0.2324592087277983,2.3545424904000094,2059.6845052455133
0.2682530379741649,73.82321924499881,0.11247474714938616,2.7955792764113645,1544.0470701719964
0.28124127032991797,70.08061292298967,0.11676532036858418,2.2758365778103777,1637.4145579506408
0.23648820686088903,73.74730315967042,0.06958406637638254,3.1391519135853323,1862.2006058648976
0.23356962626623626,74.93461643662343,0.17176940496899454,2.8993879642774028,1532.9819828458299
0.40435288404901293,73.53343339363622,0.19164432374199564,3.678453038951844,1711.680121936793
0.4079263060060447,72.71146745599268,0.10167480043215248,3.4683402798943255,1619.6417389745225
0.2650199809694166,75.97434544362896,0.12397527354322142,4.040974283515613,1691.5911250805518
0.41259919599579803,73.68348518211192,0.24123706418241192,3.9476002733489812,2274.5116835397794
0.34268373481822223,74.787874010407,0.1639963677200169,2.5234219207625928,1526.2508332707675
0.3780394490457748,71.33247923863243,0.2104826779743041,3.3444775612735564,1776.3713735561691
0.42011105004368554,71.16391972159134,0.12148204988020479,2.517727687968136,1540.2184603253381
0.2770860494077832,75.54141938457406,0.11431558762098976,3.8358135972273804,1648.4009313268793
0.36555651396324007,75.56416526904253,0.0791035101718637,2.1967191740070544,1838.9618823193023
0.277133326894672,70.7697945656287,0.09426462426783158,4.200253028163073,1902.3791044172563
0.42572872480726565,75.781705302008,0.14530583777516415,2.677629468515703,1498.4986713062403
0.2748964464869429,74.37451877787583,0.1043610427364311,3.0836450320526723,1568.4425622481665
0.35633349196666886,71.7944767843113,0.11125481868450422,3.8242729331980096,1652.8857728507705
0.24775663832062134,71.30760401652117,0.16371024501037984,3.672798849137489,1573.8302860159151
0.2924448910242982,73.90879603735,0.19966448949154458,3.202094085169722,1655.3398837171153
0.2878496777760431,70.5846233939434,0.24970778946379224,4.372280785712702,2502.9732420684954
0.38758117359099026,74.26370617729765,0.0648646260776194,3.709890163028724,1958.456463540719
0.2716488140607456,74.93299338305246,0.12783992773525432,2.0286729952457514,1679.5101756329555
0.2818521649729885,73.05395039363148,0.12250927809978424,2.774948154961382,1504.3080903496266
0.20235368402505918,74.95352139781167,0.10200161097259237,3.62732063547886,1702.7879216649624
0.27895923571250403,74.0475001418147,0.07319451150949706,3.808783014149437,1914.0707690441361
0.26803686722805964,73.47143003961433,0.09501537643018326,2.6301238964947364,1658.20399012527
0.33615184837834905,72.56020516590013,0.10984757241283592,2.2114694953635365,1646.3274276496475
0.30044511551116915,73.91431689958841,0.15357380629154294,2.9458972071899208,1459.9315663673133
0.4451178329584763,75.84603312208321,0.05639760548059219,2.9543826600770404,1958.9016782318308
0.33653305933149136,70.70691831684968,0.15023320564679976,3.2274681672724226,1468.8638752442548
0.21818716820100734,71.01232202542654,0.23923799771483512,2.790667449366169,2085.648871528066
0.4023713182082616,73.97809812352844,0.20848139619356582,3.231745779765261,1758.562449894415
0.21331621301902814,75.90740845250983,0.17906267960017858,3.512316821901732,1606.19110049283
0.40930741512789826,72.99752537646286,0.1507481718654361,2.178236454754716,1596.3532521482196
0.30136779640654476,72.37618084722654,0.13596806423430208,2.799307893806407,1469.7812588383545
0.215419229163194,75.76230819454794,0.10552181233990532,3.927387947957885,1754.6691082748916
0.44434139129947803,71.67302703341183,0.1702100695132593,3.534659567672629,1597.0307006325677
0.3238563840415605,71.97313072504076,0.14525620549283164,2.2762703288061257,1560.860510963943
0.4137032622827932,72.53175587214713,0.20804237586996782,2.97514018136033,1750.5872835907378
0.30513949736054324,73.11596265804405,0.11298022400269432,4.123105302224388,1752.0427674458044
0.3154018643565143,70.32420817268724,0.09894974046622705,3.0366422508388657,1594.9148779500279
0.2905910262635425,72.4155024846512,0.20223643792595802,2.017777701282457,1882.194569005166
0.2922304958127921,73.49609763978769,0.15965971677119295,3.2756350355819883,1480.1924413872823
0.3983638086888341,70.74202973242268,0.20400748151570564,2.418228394913734,1781.7548149452994
0.20769611632743482,72.76677580613323,0.21373061637716145,3.9711066555129015,1944.458375866976
0.32246599337642207,71.84372923196145,0.165172145122381,3.9203609328386175,1635.1972666423446
0.2663892816911424,70.6691340473132,0.14932867509110384,3.305976301974222,1489.0075088719732
0.3391796936617494,75.49608776548641,0.2440643647515044,3.912488926830217,2254.112175407491
0.2538029244666824,72.14782111221672,0.21873547887571948,2.5325193092294214,1880.4852449616424
0.28718766219939457,72.95739647402344,0.18768130659573967,3.7659565341494603,1674.1877552571161
0.33331451487647423,73.14852013356574,0.16351312418268554,4.036825539505404,1673.9241314828826
0.38545212146933927,70.99556098613479,0.0789408459923015,4.376032114726029,2106.576147121878
0.43649219878288414,73.39893790049055,0.051866840895120794,2.4691182590424106,2041.3638583696488
0.2607823670815139,71.47508319330038,0.2027711563229203,2.878628210754636,1694.4453418563467
0.3207283997591355,73.6303712742211,0.08489662516006596,3.565262015873501,1738.072894243994
0.2871618555518203,70.70393134356237,0.1611409032929993,3.8119677233916693,1596.484276856612
0.35150921468207097,74.75201740182328,0.1716552496986849,2.2691850330181347,1612.6963340424518
0.29162009046358317,75.18077396940681,0.18597341597148304,4.4198928524917545,1931.10545626322
0.22424227931725413,75.88246971250534,0.15383971972839833,2.086384362397734,1684.9456684254674
0.3535991986139655,75.37297240826169,0.20864077069232073,4.084316177167941,1948.6737450068354
0.2088907875039097,73.98505201393505,0.12794842193472572,3.1109865434549806,1528.279285581591
0.21076061348136962,70.86768916996186,0.067825771722582,3.2200823325292705,1925.1802198886214
0.42105523624819163,70.52392780557646,0.22409388717595008,3.7737266950954904,2027.468759276279
0.417570184749668,70.47439100745362,0.0712725881815558,2.5161042634238675,1836.6208406874212
0.3406785430474213,75.03975508760128,0.16102439835767207,3.3081887386352165,1488.6382952505562
0.20450070120464137,74.58916287801094,0.057709928730856876,2.7048502073557144,2046.7325127804024
0.28577639233249663,71.33524556594354,0.1726385447354047,2.480657013108155,1576.9568648697834
0.2865669075127661,71.4190164304823,0.11599181120847145,3.173773451884507,1520.4710227079154
0.3802225841023299,70.57963841815109,0.17738169719303348,2.2368783044341174,1656.836935383684
0.4029771741891591,75.83112364190161,0.13695993371670048,3.1780343663960346,1480.2823132946505
0.2885598957391404,71.5069068327024,0.23666022476521203,3.7290530168831566,2091.685269214106
0.30543486276452725,75.08627598203037,0.10034111690553256,2.252025476905318,1690.6407684346075
0.2561649411301652,74.59102573513086,0.1092534543392678,4.008310125262641,1735.6589632701628
0.3819795935819768,74.81282683267239,0.12314272670378404,3.5185031762795163,1538.9818604221218
0.2872882067370948,73.77167864744374,0.06539193944185846,2.076092601720434,2033.3281190564385
0.37637008816121226,71.27897641477479,0.22267882875849193,3.981504576199081,2048.496667126246
0.3767250427107163,71.32170869021009,0.06915527057930314,2.1841057162606665,1930.6105032428015
0.2390534226475553,75.60162653422425,0.09025170805876014,4.354894156016536,2015.7896295996309
0.42136969003402636,73.32065333916206,0.0754706047170401,2.6030874359227667,1779.681801336937
0.4061307024942692,74.02413740680578,0.07571050816991187,2.3396643873642544,1825.0228361623615
0.34575288855332614,73.18263906171217,0.1300627481455489,2.650447235027969,1486.3207116349777
0.22158120270416856,72.05482657792469,0.08510104714472236,3.287507367869946,1752.9822960847707
0.2418137329231922,74.22707264859598,0.2264198706866441,3.9027781400319603,2026.228181735424
0.22304462913160025,75.15700446296525,0.23663572446485776,4.182897478782444,2247.0067105969574
0.31590373748779393,71.402634167996,0.08595033020173001,3.2224805178746116,1684.3034646966996
0.26637816738120773,70.97533401757605,0.09353882006928858,3.7782674283206896,1754.466073795965
0.40769916892038865,70.39548234432462,0.11052912387515273,4.110038700143374,1786.4381519550964
0.3089890997085829,75.4189892333951,0.15821550375241195,3.007584980538221,1467.0284802037525
0.3130244934977231,74.12375527485644,0.1469927150765288,3.401382779294633,1478.8456147427612
0.4304813723505233,74.26386459203246,0.12578580430285963,2.7776846042446577,1499.9783138011855
0.3444428785356307,70.32608281809253,0.10351352953012283,4.331281210560607,1906.4807997629093
0.29683656890475707,72.39169937901868,0.2204617276096682,2.450801531168138,1901.861727974166
0.44586436792611667,70.34382823400685,0.14745907435458466,3.071296525409643,1493.1523261872906
0.31560894552812,74.1336925836994,0.07373954963829349,3.5419165251179647,1828.6839356085184
0.34492005982084634,72.05445591731026,0.20262249316116893,2.8839269630013664,1683.2856713149602
0.2955002389417446,75.88424624645653,0.11358679714793103,2.118913646065125,1677.2927806467624
0.3673018663029647,74.32518563934292,0.2105791722646242,3.3606456016174784,1772.9607358651813
0.3939519357529676,70.85616534566122,0.19728390167991944,3.6152951583426924,1730.778089134013
0.35716055688933246,71.09277491946214,0.07415108216353927,3.198438936719113,1774.978877344975
0.26210522436891026,70.73132670403781,0.11507125542064389,2.23527432534389,1664.5255091746753
0.43557427401567267,71.49700545248197,0.17619181312440724,2.166700434723131,1686.3882858268535
0.32792944656684664,75.82706277507901,0.1992893513691163,3.803406905050538,1768.6368894924462
0.40650569773945744,75.91220508386479,0.1364064197132389,2.624448108698887,1498.7408237316479
0.20220618082197953,71.72142692420232,0.16254851591845598,2.3980797996745498,1629.5550518133493
0.3294409658767584,71.46523125946638,0.06798104636654762,4.00653477419277,2025.745561076598
0.4338948903895462,71.53952375935944,0.0507142143238599,3.251422515206545,2032.549151031852
0.37205252856479765,73.03512089905185,0.09687464179373029,3.3310127345783194,1614.847987893676
0.22854563516929577,72.89023786462029,0.14962700151557817,2.3583739180744807,1589.2375706691796
0.37749325009890866,72.69062555640124,0.160850749073281,4.1060324837047375,1712.4681944715499
0.20375516824368103,70.4776017695862,0.060789983044825885,3.6359408843529764,2072.551680584591
0.29217020133699667,71.55019338373528,0.23519445721077653,3.5998834981255587,2045.0460000835967
0.2591757833208812,72.72515439679377,0.07614481580241216,2.5716940627365634,1821.5779803261603
0.26297184239052096,71.2938470172721,0.22463442346489176,2.5124241029803978,1943.8514250536336
0.21037018286729864,73.74729261685192,0.23939427658683637,4.066908681383398,2237.4431480416406
0.35428306775048957,70.92390969256375,0.14699364626833739,2.217299846122797,1580.1871691494239
0.38547594643477917,72.15504164009712,0.21202548113064518,3.302300622497916,1786.6273063211565
0.272958504175706,74.55377793435399,0.15952280744356379,3.5028083057645616,1514.7684438049178
0.34671264623278597,73.5497823621182,0.06780221042154284,4.365117263816639,2190.845367615839
0.3243484415241297,75.47430106724627,0.0818515546852205,2.513788178648134,1747.2688322661274
0.4482870838385531,71.73023877482301,0.14883501711152794,2.020756425447894,1662.8810154583634
0.40308302304413257,70.06185416878165,0.11792919261338558,3.0224580583221146,1511.190979243222
0.4365094970494881,73.03760181729766,0.19699491551345077,2.764778093248869,1687.3716832218895
0.40608240772020854,71.3275137021634,0.10886427606850024,2.9171899837689725,1539.8242006598082
0.3644179150065962,70.73943249124113,0.06476620563856908,3.695022937121159,1956.6880246893272
0.2177915188690825,70.10684978049969,0.2093779588966047,4.37320787576914,2083.3365997723076
0.41447357411084595,73.51945475269707,0.16238296252096984,4.192243399219176,1776.9579789798227
0.39025481439008625,72.31749904046684,0.16174599801866074,3.9549873086993514,1660.911172640169
0.2705403439289358,71.93984456237285,0.12422942183940562,4.248212443512861,1776.450183426197
0.26734598548436683,72.28858406040929,0.14425232696255025,2.782059203933451,1480.8909591583388
0.3310627452250849,74.57896704862426,0.07237676404996125,2.1066274927299595,1931.641015742729
0.27075034133319764,71.39280877850508,0.1927298859119942,3.4733292527239454,1647.3975668861947
0.4426563551013168,73.05806903995675,0.0751129483537471,2.8316770756078995,1768.3710445748638
0.24839229798551063,75.96396752212557,0.20870798569374294,2.4016911014520272,1823.2860091242994
0.23834459787390525,70.29954729775754,0.13780114859691972,3.9953916937938185,1667.6842634431607
0.2108809915625182,73.94588707915514,0.05790905152754129,4.18844949368508,2265.4108352008398
0.3381477543633631,74.0968168572784,0.2324887901176848,4.47660423458945,2359.2694881366288
0.385082190431141,72.53644986055252,0.22776812119874618,2.957598146048343,1928.949489906043
0.3465854050880124,74.84322354637423,0.0692484305979148,2.0796519732072714,1965.5066378413583
0.2520690367080304,74.02844728945728,0.060606770632893485,3.376538177749899,1963.4503735701896
0.430857006542916,74.27366368566862,0.10684476868119303,3.9087828341864523,1730.7405462708416
0.29482424188450207,70.77646473760737,0.13046268398316277,3.1090643672442337,1477.8921091114084
0.23520033521278086,73.2841640809932,0.16052209651799287,2.3803411837491626,1589.8911218864741
0.2477639020742763,71.00398395018127,0.1871706722580156,3.700703539131171,1670.438211919836
0.3095528251168592,70.47807767172966,0.2450072349095112,3.240571472439295,2125.053871369892
0.3360939739238997,72.54708535719298,0.16187121691799972,3.5657282607355594,1529.2621535425583
0.35036219320862555,70.59220006061155,0.16314087462023943,3.7126089917871656,1577.0893845774203
0.2183093002546436,70.00234480640658,0.24089723885509934,2.712348822675579,2124.9926605364135
0.4168736428155204,75.82671722699882,0.12428645889186972,2.8269970967699627,1500.6699530477058
0.2841075940916868,75.26139172990382,0.23869776058554376,3.5408668955700286,2073.1462293586255
0.2648492119964254,71.11532649403793,0.12041861321728947,3.265677956062742,1523.3977333363262
0.3718919775626277,70.89931694087392,0.19800766082581905,3.858626802255166,1792.139749875504
0.3533902160548227,72.0583700253318,0.19273027381140911,2.3848491805039655,1690.9297336322368
0.4482051654345945,70.6757750260351,0.21949113886442506,4.233789205608145,2180.985482701166
0.3025883110722979,72.03359820753568,0.08605258067032635,2.1620828674826353,1816.4865243708161
0.24581200491354857,74.23213613849737,0.1520066994834235,3.3508373256227193,1493.97875945712
0.4431911528234678,71.43655400634589,0.05038036622863045,4.184676757763581,2322.3070588616465
0.32050419167959915,74.6716606283245,0.22236676871951028,3.705606531287782,1933.1608594775216
0.3653815768357345,75.53732747079479,0.10030941697193255,2.42660626581631,1635.1865376861754
0.2105787803504922,70.22817637904701,0.223032225561837,2.764582216342136,1922.9514222426271
0.2839714923903135,73.24353015429375,0.15073485688588456,3.326905478819638,1475.5607827778122
0.44680620845922014,70.4588456790136,0.18368938000722307,2.938358956332773,1605.2485273777659
0.44109446749442366,73.30682680953512,0.09795696564200483,2.334721113000613,1676.604246524265
0.44603785207237395,70.22329110836488,0.1586750572083485,3.8324480447834643,1651.0096596272913
0.40598273923602757,72.98364346770086,0.20267084400613222,4.018419513194713,1900.7690244224934
0.32512716301951605,72.56198530812776,0.18559470063463485,3.4534722563676183,1597.266124155605
0.34300482568032253,75.74586437775486,0.18256884807731721,3.554644797430861,1609.200893600675
0.2187131963438419,71.09028485612959,0.1804198861568812,4.002456631526008,1742.1744987554612
0.39831867815568545,70.65056819074022,0.0578254963392713,2.060722436831657,2087.026387634603
0.38726777168456045,70.43825259534464,0.05707224192800873,2.5996450664659934,1965.442868284932
0.3770743232012259,70.83788793447786,0.2273386311710316,3.732320497165944,2019.7963704369774
0.29564153220178346,73.51763666809372,0.17093809807834104,2.390415300774788,1582.0267333650245
0.26646224281655645,75.84007072903034,0.2033546721604102,3.156974316423927,1687.9187515672506
0.40247965857536505,73.5745095641192,0.20556559940298008,3.5426352851682656,1779.3001451061307
0.4436343783742257,73.91171339748074,0.22131275668601635,2.6489839518807594,1920.6204731463556
0.3058709872897558,73.69236783860539,0.21673014701950816,4.325327189470708,2103.854614162346
0.2138787399327114,71.05214941759901,0.08880655720952353,2.904213361766935,1733.5965389518876
0.42518173533750653,75.66749558687172,0.16597275247127902,3.007816236876125,1518.4912049453717
0.37236089818398344,75.95097306658391,0.149691686187492,3.3330989388672094,1486.2531276730185
0.3678555107181461,70.93690769339001,0.19536439244975073,3.2060090387897997,1643.169227791958
0.4360644754634558,71.49304622606503,0.22938532002789064,3.071710169479804,1980.3806817853485
0.3676241026959346,73.42165619414772,0.2261971087163614,2.3178601879723137,2000.699298238313
0.3543773729802385,75.51442184671328,0.07871521599783851,3.7191624478126695,1830.651410073515
0.3775277271700438,73.48591879574202,0.1852192738461675,3.7127675094799883,1667.9981401795706
0.32098601980308406,72.26338253020721,0.08454389699033091,3.3431918331503057,1703.6517929889246
0.27174653359369394,72.27965107348788,0.16861533787452165,2.258991241206174,1623.940138891597
0.26294692387845686,72.40073615128225,0.09593354892720879,4.192314308732691,1885.9122196000633
0.38156128691980473,75.58421037627511,0.05407002149941094,4.382323015464616,2362.4483934684063
0.2606522702076536,74.62638093659777,0.061659379407419834,2.2379412703400257,2040.0769325690796
0.432788908558309,74.80357599837414,0.14526565673206326,2.4319273047624113,1536.850020798378
0.30074972747650097,70.2589183510604,0.11428197376388856,3.427562487816786,1556.1425348578887
0.35839220476907674,71.85705197223145,0.23558377412642034,3.3701391555869997,2028.4379769024695
0.21069984888464388,74.70137473588031,0.09661033425808159,2.2693302742123915,1786.541227080054
0.31223490747880167,70.71136528466336,0.22677041088757205,3.106937686129032,1901.9807606096756
0.29989025965408667,71.56904779766305,0.1791102227360003,2.6826117781649357,1561.5543224208634
0.38866450165700983,74.93714311393154,0.14550051376244458,4.084209109173406,1694.4323776465396
0.2138549727522723,73.3511464645809,0.09476452845779962,2.7009894268667827,1700.4141756087608
0.3005881019866207,73.26452216284156,0.0528775168136266,2.724529879063401,2011.3826712292653
0.4145334054678508,71.7709752261519,0.135193132140393,3.993482990674937,1671.6193119264947
0.3671246826992902,70.55608900172784,0.13567312002545517,2.851023662228017,1468.7221824497724
0.39435623795251196,75.19026670450486,0.09493102246712858,2.4619518852706865,1659.6403958366968
0.39081683913045373,71.08954142205245,0.19364882776949993,3.059972598946869,1633.3317190839537
0.3654864785983817,73.15993450150299,0.17929990636910592,3.1506059395576145,1541.8816309836616
0.297824213458862,73.55466163132608,0.11385621533423058,2.6104758958976593,1547.3659663055544
0.29984831664675266,72.8620524258533,0.2380268744287884,4.083397435342915,2220.93139032407
0.2127955253580198,74.88101188800931,0.21208284107409192,3.033838818362843,1780.5240036938042
0.24874980872276845,70.03004183755567,0.161246691461724,2.221899688580977,1646.2316053188183
0.3395218959891304,72.1753204944175,0.21269347834695346,4.178538178610798,2011.9776175284348
0.4237698529553938,74.20127468617044,0.2150722545838511,3.2980860874599536,1839.3834016008693
0.3530571459839762,70.28936878947317,0.1470411585887878,2.095919442379623,1624.5057093836554
0.29676197100955237,75.52562239460323,0.2427444023303425,4.049209621366688,2269.147183720501
0.40798356057728613,72.27335900211278,0.1810391579760232,2.188672942593575,1690.3641844083475
0.312192478999192,73.57091220921684,0.05515105291990885,4.043965379306706,2177.964072488123
0.2649703480352741,70.05676640318005,0.14103817874472452,4.13663035063218,1709.2074063075665
0.22001821026108268,73.2360597660643,0.20692122508466226,4.090413161894033,1924.1449529080153
0.40713767243713944,71.23908740632643,0.1379088463075017,3.658695730754828,1557.3972113148359
0.35399437330485145,72.01474297087024,0.23164698545903734,3.5404398427823547,2007.5697151486872
0.34520511154646993,75.62731426150953,0.20736035005580816,2.9375875170937955,1721.773589078302
0.3801675381245285,74.30733450577158,0.15851532351689707,4.077082458550763,1698.8260252290895
0.3512600907318054,73.87626819052565,0.1202649884589129,2.190038022495083,1611.8578127161593
0.28763166932158835,75.9324611870727,0.08242106851501527,3.347344595363079,1733.060007085328
0.3543953509919304,71.07265483112654,0.24030087678196854,2.704304084821909,2089.0057531071234
0.23501051319132643,70.36539074570807,0.11128628871487944,2.1510698453461843,1736.7722962768025
0.2740436611340806,74.61137915782211,0.10083719642874088,3.7210051861450824,1680.7293608827483
0.3343283772228223,70.13841846893146,0.14198377516985278,4.313059551095603,1785.3747183778378
0.21728725168621862,74.67518542567294,0.14941557037936828,2.162664488051848,1659.1986859492072
0.40544589060796865,73.03666621472924,0.24953241934253856,3.6162648800519976,2280.017321096108
0.21115975951426463,71.36151795154741,0.07043837511614107,4.357159956865861,2217.286908076097
0.29309159433778387,73.8419965414356,0.22486007688325232,2.377169387961498,1963.6047059941486
0.3135987493711433,72.9647137479975,0.07775988198741234,3.8243534505183687,1867.7850562567608
0.37017670751037635,71.13611699930611,0.14654128451371562,3.7778864898320066,1575.3094329710075
0.2387173499541432,74.83542815152403,0.2230875223814731,4.405525035099783,2200.9629872724386
0.40534200787209795,71.73539384351449,0.210289919631937,2.791455496296385,1775.6582682770695
0.3065277545433658,71.47008879148851,0.24896414814730783,3.9321393185193703,2310.0899130980856
0.2627874939109507,74.1739732278803,0.17479978388115883,2.3606958180740047,1617.278492874484
0.22458395018187535,72.51747586631998,0.20067305509441297,2.9951513352590085,1687.679913830369
0.4313282953751002,72.0619022559618,0.2406853628627173,3.0789347912975003,2112.82879885538
0.30084602888097134,73.36033136259348,0.13223613158488684,3.9158433944334368,1615.2524036325003
0.2953335828655578,73.95702166060289,0.13254832192861044,2.68674719526952,1486.2768395172038
0.24506095327368607,70.74638404019484,0.17707408527696467,2.11995611307511,1728.6170056331282
0.3265845745603691,75.37185973535371,0.21763897374093272,2.3296685437647,1904.8843803167792
0.27997093209492807,72.23420274644798,0.10387742423350105,3.742870978392858,1669.352019215585
0.24148079057697006,71.17219536229244,0.20229692496292462,3.4667913931497747,1721.5990233416892
0.3882175483096214,70.77654940797252,0.21394787652311303,3.3154669299611976,1811.1841082466262
0.42456642903202874,75.3948100904969,0.16825212555297145,3.973437232180853,1714.8887235427533
0.2880735586431538,70.38145950269251,0.09175318125420567,3.3579444575192765,1672.6941087132845
0.27162378469209847,74.25200343529107,0.20922899761290303,4.163539622552174,1960.0961737628836
0.29334630037765774,70.12246023824503,0.23403643153147452,2.0181714293294624,2201.772235633078
0.4312087016194568,75.27264425636359,0.11859908837970623,3.617357709359634,1599.009367811819
0.3459015347238666,75.46243213024158,0.0863414587255257,3.8487522084428787,1808.8183718749597
0.24147794899703,71.60372778204788,0.23551826407028426,4.265048729845184,2268.9142437795736
0.358121314319208,70.37283477266327,0.055597211860905854,3.7580488953839004,2076.4978549266743
0.3003143030680854,70.23525612967966,0.2320366413482316,3.7399074551389146,2049.3554917653664
0.2043522334838917,75.74833521846091,0.13400826513664993,4.014192532298351,1691.6565171329585
0.4424825173067469,73.84805339139447,0.18386591559510795,2.1603085134045084,1729.6738946333846
0.22872402434853162,75.71527030628526,0.1203673539585706,4.42305847351879,1892.851651175421
0.30337414970919535,72.88224429070313,0.11238315616683706,4.152968418483186,1767.8707813527506
0.3644096356210575,74.81277351144881,0.07282228133188005,3.2845656552444846,1792.5117652776908
0.3465058401767186,75.69154722397738,0.16948302166855206,3.9663715899179026,1674.2504645179624
0.20105456235282304,71.50673438463642,0.19327435617469774,3.744597511869096,1740.6949889607934
0.35197136625253433,70.53811215450837,0.07569487788635859,4.169170046628824,2026.401580075135
0.3818178599746089,71.68458234454651,0.20756542286368407,2.7309777303783025,1747.7749789969714
0.4123305821325698,73.2880210837096,0.09503976200335927,4.005697544319444,1820.522600946029
0.24598573967055723,74.17269999039392,0.12093591895207206,2.7585650905631485,1531.640102924668
0.20918893232570543,75.85404405392701,0.073616450844328,2.701110018221318,1875.6072152128056
0.4360949823703677,74.70838642374945,0.2076736027321081,2.855676089915869,1768.976254617559
0.3701072518727204,70.5249210356918,0.08289664516506219,2.253603881774828,1797.8401889088152
0.313740810749882,75.5234202837616,0.09927983983815017,2.8391894340443042,1589.6101061644745
0.3812626973936803,75.0697159448758,0.06990223792094317,3.518580863041522,1861.8082949094605
0.23927006018068453,71.29106697950438,0.23713201517490462,2.998216836081104,2029.2584112869208
0.43959952321143336,75.35392589970019,0.1834424064372679,3.3155668779067766,1622.57764815331
0.3635610763830085,71.36304404720495,0.18621610153149754,3.6809294658164573,1661.3802747998564
0.4192380718746805,73.1469283381831,0.24231085438885736,3.946491460797604,2292.5820450962965
0.33917709221218595,74.61416437477656,0.13611976068816883,3.639422957156092,1531.5694537526156
0.4002011829549931,70.57467130452409,0.1532926968986798,3.6374377251445806,1556.7104883615918
0.2819187178253475,74.24421567569635,0.08594547592979046,2.172879513901521,1821.8352680194193
0.23326901376131828,73.10656071558685,0.149739540113671,2.0061372046530734,1705.2848744277794
0.2884551681234947,73.05771907489603,0.18746761997958733,2.9426560089961833,1577.3811312091223
0.4242311541485594,73.71252994283164,0.08861786857355217,2.858886726630874,1657.4361499669358
0.3745228818319595,70.4542047450735,0.05849018208316506,4.044274855965588,2147.269471266316
0.3140603943033875,70.76367217616469,0.10130911848052918,2.4225529935226917,1646.542193521026
0.25880295903242834,71.05958639155365,0.06651147741647137,4.093031553812407,2100.7938372971835
0.34951116559058143,70.90978270725428,0.2110364240684059,2.5131194444551945,1806.5767482796778
0.3482258041040545,72.69526016450489,0.22586695837291515,3.0889539812405373,1892.4394937839409
0.3327300676269601,73.60106259039986,0.10509486492657255,3.1885023472727085,1553.0734918371334
0.3844509360476951,70.80294236524983,0.0985118650932797,4.352070041159724,1953.5683320075539
0.2607033213506053,74.46943789397925,0.18245618662128738,2.2144897149259335,1696.2132944355556
0.3277472989232,75.09177510881295,0.20708193822274717,4.168646178114851,1958.529738888759
0.27710153767689294,70.57984132507245,0.18907334567631073,2.8743904625975025,1603.9762183162004
0.25140013740497297,71.00972098437536,0.17109635160418785,2.456857993531343,1596.9879833500308
0.2831953582450817,72.21590472911676,0.11965317308213104,4.347604379445694,1835.6563511151894
0.4007369479813692,73.94226120528985,0.18316654166733803,3.3787918568504787,1599.877143329989
0.22847191510209502,70.51259065216668,0.1814292686504197,3.867330830459478,1700.4512146511393
0.2688703142671118,72.08380431968303,0.09250270221848139,3.8292549654478907,1770.141552655897
0.3332562680993344,75.94503717701399,0.05535673859981116,2.1652411236076574,2089.07875307097
0.3002420755639707,73.12126130580108,0.18047591067155244,3.897165226406746,1677.6829416220164
0.40691887733530185,71.03966564245108,0.11468096673725248,3.27336181536801,1534.8161200229126
0.39481039328713596,73.66965194694644,0.05547181384072857,4.275423957149195,2287.2359062640803
0.3694797291450257,72.13872569104117,0.05367505868722227,2.1441532972452846,2102.870119585329
0.2706244611593416,75.3381791533683,0.07854125883904738,2.197147449986465,1882.5282292072927
0.20530471058945934,75.70347539221044,0.06710905097862337,2.321436939772473,2023.9206118150144
0.2784762773619481,71.41163812294762,0.1916430773916578,3.2612015688624356,1614.2156503339522
